model,image,image_sha256,draw,noise_seed,snr_db,payload_uses,scale_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,lpips,ms_ssim,diffusion_nfe,diffusion_seconds
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,0,3374710692,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003746940637938678,34.26323318481445,0.17512230575084686,0.9687103033065796,93,4.0647616279893555
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,0,3374710692,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004342294414527714,33.62281036376953,0.17893415689468384,0.9665166139602661,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,0,3374710692,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004103978571947664,33.867950439453125,0.20276537537574768,0.967667281627655,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,1,409321142,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00038562039844691753,34.13840103149414,0.1790970265865326,0.9687840938568115,93,4.046740457997657
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,1,409321142,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004281959845684469,33.68357467651367,0.18363308906555176,0.9655379056930542,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,1,409321142,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00039764581015333533,34.005035400390625,0.20312511920928955,0.9676085710525513,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,2,2131250346,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00035949653829447925,34.44305419921875,0.17125141620635986,0.9690553545951843,93,4.06981779000489
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,2,2131250346,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004222968709655106,33.74382400512695,0.17548491060733795,0.9658061265945435,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,2,2131250346,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00040474566048942506,33.92817687988281,0.20206670463085175,0.9669054746627808,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,3,1470473065,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003783357096835971,34.22122573852539,0.173801451921463,0.9695076942443848,93,3.2428577980026603
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,3,1470473065,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004180207324679941,33.78802490234375,0.17369352281093597,0.966734766960144,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,3,1470473065,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004030565032735467,33.94634246826172,0.20232219994068146,0.9680363535881042,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,4,1946338102,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00037916397559456527,34.21173095703125,0.17927777767181396,0.9685844779014587,93,4.028208617004566
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,4,1946338102,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00043443715549074113,33.620731353759766,0.17589767277240753,0.9651762247085571,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,4,1946338102,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004122470854781568,33.84842300415039,0.2118927389383316,0.9670195579528809,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,5,1456015652,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003740943211596459,34.27018737792969,0.17168180644512177,0.9674660563468933,93,4.076318222971167
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,5,1456015652,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004324887995608151,33.64025115966797,0.17646294832229614,0.963892936706543,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,5,1456015652,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000410527631174773,33.8665771484375,0.20299272239208221,0.9662193059921265,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,6,4243984653,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003921361640095711,34.06563186645508,0.1844472885131836,0.9683219194412231,93,4.075446325005032
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,6,4243984653,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004346604400780052,33.618499755859375,0.18640676140785217,0.9648408889770508,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,6,4243984653,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004266318283043802,33.69947052001953,0.20711597800254822,0.9658474922180176,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,7,3446219430,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003645546967163682,34.38237380981445,0.17661532759666443,0.9676433801651001,93,4.153278958983719
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,7,3446219430,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00040995742892846465,33.87261199951172,0.17773525416851044,0.9653410315513611,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,7,3446219430,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003784856235142797,34.21950912475586,0.19557656347751617,0.9667173624038696,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,8,1930424383,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003743192064575851,34.267581939697266,0.17619183659553528,0.9675247669219971,93,4.917756612005178
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,8,1930424383,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004312303790356964,33.65290832519531,0.17843762040138245,0.9648405909538269,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,8,1930424383,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003765465226024389,34.24181365966797,0.20502085983753204,0.9672212600708008,0,0.0
CDDM_author_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,9,2055975759,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00036632196861319244,34.36137008666992,0.1749372035264969,0.9680783748626709,93,4.912733853969257
CDDM_author_JSCC_snr13_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,9,2055975759,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00044218203402124345,33.54399108886719,0.1744731068611145,0.9649351835250854,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,10.png,9dfb70f5867c29ff9ed6313683f19b3d867849e40fbc0c4c54a4a89df341cf23,9,2055975759,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004119898076169193,33.85113525390625,0.1985199898481369,0.9660221934318542,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,0,1127502224,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00416452344506979,23.80434799194336,0.2687353491783142,0.927259087562561,93,4.345289761025924
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,0,1127502224,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004285542294383049,23.679941177368164,0.2613711357116699,0.9264539480209351,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,0,1127502224,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0043160682544112206,23.649118423461914,0.291073739528656,0.927428662776947,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,1,2306909146,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004182892851531506,23.785232543945312,0.28837037086486816,0.9278799891471863,93,4.597634557983838
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,1,2306909146,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004296384751796722,23.668968200683594,0.27626320719718933,0.927139937877655,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,1,2306909146,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004345556255429983,23.61954689025879,0.2914601266384125,0.9283546209335327,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,2,3010851106,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004139401949942112,23.830625534057617,0.2857765555381775,0.9288870096206665,93,4.543113777006511
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,2,3010851106,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004259997513145208,23.70590591430664,0.2769257128238678,0.9277739524841309,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,2,3010851106,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004307923838496208,23.657320022583008,0.27735039591789246,0.9304372072219849,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,3,2366639502,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004164866171777248,23.80398941040039,0.2786201536655426,0.9285725951194763,93,4.916754838021006
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,3,2366639502,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0043101185001432896,23.655107498168945,0.27084285020828247,0.9277939200401306,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,3,2366639502,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004393388517200947,23.572004318237305,0.2931263744831085,0.9281973838806152,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,4,2282288966,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004234529100358486,23.731948852539062,0.28391554951667786,0.9253445863723755,93,4.914623774995562
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,4,2282288966,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004332553595304489,23.6325626373291,0.27090364694595337,0.9258589148521423,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,4,2282288966,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004378586076200008,23.58666229248047,0.29212087392807007,0.9280498027801514,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,5,165532962,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004217274021357298,23.749683380126953,0.28714194893836975,0.9271574020385742,93,4.934830938000232
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,5,165532962,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004317868035286665,23.647306442260742,0.27359211444854736,0.9266529083251953,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,5,165532962,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0043793851509690285,23.58587074279785,0.2908990681171417,0.9294252395629883,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,6,2816088912,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004134237300604582,23.836048126220703,0.2818463146686554,0.9268297553062439,93,4.235303486988414
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,6,2816088912,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0042618922889232635,23.703975677490234,0.2722511291503906,0.9265685081481934,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,6,2816088912,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0043228063732385635,23.64234161376953,0.2804471254348755,0.9293607473373413,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,7,1199407916,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004156895913183689,23.81230926513672,0.2770947217941284,0.9272394180297852,93,4.513742066046689
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,7,1199407916,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004262687638401985,23.70316505432129,0.26845040917396545,0.9274988174438477,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,7,1199407916,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00427780207246542,23.687793731689453,0.28557267785072327,0.9290234446525574,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,8,4120910546,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004229451529681683,23.73716163635254,0.2749895453453064,0.9274735450744629,93,4.894856918021105
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,8,4120910546,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004336497746407986,23.62860870361328,0.26296547055244446,0.927435576915741,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,8,4120910546,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004365830682218075,23.59933090209961,0.28732892870903015,0.9286438226699829,0,0.0
CDDM_author_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,9,2876502802,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004185756668448448,23.782262802124023,0.2704075276851654,0.9267468452453613,93,4.890015570970718
CDDM_author_JSCC_snr13_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,9,2876502802,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004288509022444487,23.676937103271484,0.2619566023349762,0.927172064781189,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,9,2876502802,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.004318614490330219,23.646556854248047,0.2871878743171692,0.9278754591941833,0,0.0
CDDM_author_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,0,1682552359,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011412524618208408,29.426183700561523,0.1961369812488556,0.9395737648010254,93,4.881827933015302
CDDM_author_JSCC_snr13_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,0,1682552359,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001236322452314198,29.07868194580078,0.1895456314086914,0.9381499290466309,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,0,1682552359,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001263045589439571,28.985809326171875,0.20692920684814453,0.9373313188552856,0,0.0
CDDM_author_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,1,2929733675,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011167970951646566,29.52025604248047,0.19498507678508759,0.9411274194717407,93,4.9329315990325995
CDDM_author_JSCC_snr13_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,1,2929733675,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001257141586393118,29.00615692138672,0.18973369896411896,0.9388306140899658,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,1,2929733675,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012018927372992039,29.201345443725586,0.2092868685722351,0.938332736492157,0,0.0
CDDM_author_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,2,3807790163,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011163476156070828,29.522003173828125,0.19251012802124023,0.9399847388267517,93,4.907985479047056
CDDM_author_JSCC_snr13_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,2,3807790163,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011979721020907164,29.215534210205078,0.18531858921051025,0.9391533136367798,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,2,3807790163,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012502423487603664,29.030057907104492,0.2008485496044159,0.9370265007019043,0,0.0
CDDM_author_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,3,2340297161,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011684343917295337,29.323957443237305,0.19152605533599854,0.9389197826385498,93,4.0889198500080965
CDDM_author_JSCC_snr13_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,3,2340297161,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012605319498106837,28.994462966918945,0.18633468449115753,0.9368621706962585,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,3,2340297161,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012198486365377903,29.13694190979004,0.20720139145851135,0.9374963641166687,0,0.0
CDDM_author_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,4,405831481,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011071059852838516,29.558107376098633,0.19163566827774048,0.9392410516738892,93,4.187319685996044
CDDM_author_JSCC_snr13_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,4,405831481,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011916731018573046,29.23843002319336,0.18600299954414368,0.9374977350234985,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,4,405831481,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001239230390638113,29.0684814453125,0.22132867574691772,0.9375429153442383,0,0.0
CDDM_author_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,5,3554213597,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011442929971963167,29.414627075195312,0.19177797436714172,0.9401146769523621,93,4.89275711303344
CDDM_author_JSCC_snr13_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,5,3554213597,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001222713734023273,29.126754760742188,0.1897745579481125,0.9387256503105164,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,5,3554213597,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001240164041519165,29.065208435058594,0.21153496205806732,0.9364895820617676,0,0.0
CDDM_author_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,6,3343489365,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0011660100426524878,29.332979202270508,0.19178202748298645,0.9396470785140991,93,4.885114152973983
CDDM_author_JSCC_snr13_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,6,3343489365,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012140870094299316,29.157503128051758,0.18825919926166534,0.9382337331771851,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,6,3343489365,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012414378579705954,29.060749053955078,0.2114090919494629,0.9367932081222534,0,0.0
CDDM_author_C36_paid_scale,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,7,1819240151,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00110911438241601,29.55023765563965,0.1876629889011383,0.9395946264266968,93,4.874829059001058
