model,image,image_sha256,snr_db,draw,noise_seed,payload_uses,scale_uses,rate_map_bits,rate_map_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,ms_ssim,lpips
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,0,2209003489,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0024891423527151346,26.03950309753418,0.9700247645378113,0.0656193345785141
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,1,327337422,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00245044007897377,26.107559204101562,0.9704495668411255,0.06577707082033157
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,2,1816397462,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0024975270498543978,26.0248966217041,0.9684860706329346,0.06168867275118828
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,3,2193279405,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0024374290369451046,26.130680084228516,0.9706491231918335,0.061767276376485825
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,4,1326661360,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.002466584322974086,26.079042434692383,0.9687909483909607,0.06279419362545013
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,5,2908477935,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0027313949540257454,25.63615608215332,0.9701225757598877,0.06347426027059555
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,6,2380327252,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0024453867226839066,26.116525650024414,0.9706535339355469,0.06093629449605942
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,7,1868907783,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.002481119940057397,26.053524017333984,0.9706971049308777,0.062286872416734695
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,8,110583148,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0024535192642360926,26.10210609436035,0.9713168144226074,0.06450753659009933
swin_mse_c64_paid_metadata,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,10.0,9,2086470130,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0025136051699519157,25.99703025817871,0.9699219465255737,0.061550650745630264
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,0,1405178896,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0022500143386423588,26.4781494140625,0.9487716555595398,0.15530100464820862
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,1,3142411534,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.002111186506226659,26.75473403930664,0.9514161944389343,0.14725030958652496
