split,image,image_sha256,snr_db,draw,noise_seed,subset,groups,payload_uses,scale_uses,feedback_uses,total_uses,cbr_total,mse,psnr,ms_ssim,lpips,batched_decoder_seconds_per_subset
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,6,2,6144.0,96,12,6252.0,0.03179931640625,0.0013964155223220587,28.549854278564453,0.9353512525558472,0.27124932408332825,0.009195657505188137
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,7,3,7168.0,128,12,7308.0,0.03717041015625,0.001389928162097931,28.570077896118164,0.9356464743614197,0.27013474702835083,0.009195657505188137
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,8,1,5120.0,64,12,5196.0,0.02642822265625,0.0013987462734803557,28.542612075805664,0.9350460767745972,0.2727123200893402,0.009562174003804103
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,9,2,6144.0,96,12,6252.0,0.03179931640625,0.0013925365637987852,28.561933517456055,0.9353694915771484,0.2709987163543701,0.009562174003804103
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,10,2,6144.0,96,12,6252.0,0.03179931640625,0.001397730316966772,28.545764923095703,0.9352304935455322,0.27255865931510925,0.009562174003804103
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,11,3,7168.0,128,12,7308.0,0.03717041015625,0.0013917441247031093,28.564407348632812,0.9355462789535522,0.27122074365615845,0.009562174003804103
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,12,2,6144.0,96,12,6252.0,0.03179931640625,0.001389805693179369,28.570459365844727,0.9356001615524292,0.2717752456665039,0.009244985005352646
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,13,3,7168.0,128,12,7308.0,0.03717041015625,0.0013838971499353647,28.58896255493164,0.9358882904052734,0.2703161835670471,0.009244985005352646
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,14,3,7168.0,128,12,7308.0,0.03717041015625,0.0013890763511881232,28.57274055480957,0.9357643127441406,0.2716068923473358,0.009244985005352646
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,15,4,8192.0,160,12,8364.0,0.04254150390625,0.0013834623387083411,28.590328216552734,0.9360330104827881,0.27067068219184875,0.009244985005352646
